datetime,episodetype,episodenumber,initialstate,predictions,actions,rewards
2025-02-08T13:33:32.961628,train,0,"[-0.19,-0.92,-0.54, 0.87,-0.31, 0.64, 2.44,-0.34, 0.11,-2.47,-1.78,-0.76,  0.71,-0.87,-0.31,-1.87, 1.21, 3.02,-0.02,-1.12, 2.11,-0.71,-0.05, 0.72, -0.47,-1.83,-0.53,-0.58, 0.74,-0.99, 0.78, 1.16,-1.08,-0.39, 1.41, 1.22]","[None,None, array([[-4.795697  ,  1.1691353 ,  1.9210764 , -0.30296975, -1.2513895 ,         -2.0008817 ,  1.7041684 , -1.75892   , -1.7043489 , -0.26287174,         -2.8316455 ,  0.3854946 , -2.6191647 , -0.8871913 ,  2.281573  ,         -0.10456173,  2.2449799 ,  0.7143043 ,  4.722736  , -4.1998277 ,         -4.9618692 ,  2.107635  , -2.4169226 , -1.8062444 , -1.7917783 ,          3.5054717 ,  3.4114983 ,  0.042593  ,  4.096916  , -4.797347  ,          2.5656602 ,  0.373605  ,  2.8976254 ,  0.5696994 ,  2.5020204 ,          1.3157111 ,  3.345917  ,  2.1877308 ,  0.28664124, -4.707575  ,         -0.5096289 , -0.7365267 ,  2.7258737 ,  0.78669024,  1.1758964 ,         -0.6147014 ,  0.19987431, -1.3731151 , -1.8845298 , -0.4624231 ,         -1.1673101 ,  0.7305175 , -4.536586  ,  0.041224  ,  0.5856662 ,          1.9980066 , -1.4509097 , -1.5414839 ,  0.8254721 , -0.93545663,         -0.8203232 ,  0.21187982,  1.9835601 , -1.6739907 ,  0.02847791,         -0.03946137, -4.6282406 ,  0.6798761 ,  2.399464  , -1.8431658 ,          0.19972119,  0.6176304 ]], dtype=float32)                      , array([[-4.8028235 ,  1.3872861 ,  2.260365  , -0.46255434, -1.3908613 ,         -2.0158074 ,  1.5728471 , -2.016652  , -2.1113715 , -0.20384955,         -2.7634773 , -0.17896509, -2.4737072 , -0.57600594,  2.339249  ,         -0.49716696,  2.4902687 ,  1.2056036 ,  4.4776134 , -3.949543  ,         -4.7850523 ,  2.3780842 , -2.0688396 , -1.9904451 , -1.7715745 ,          4.0155706 ,  3.6340365 ,  0.42669308,  3.9801147 , -5.1854935 ,          2.1038623 ,  0.4329126 ,  2.749971  ,  0.610548  ,  2.2153754 ,          1.1984915 ,  3.0915806 ,  2.3329005 ,  0.5502752 , -4.519401  ,         -0.47315335, -1.2223303 ,  2.7663505 ,  1.1898131 ,  1.3788557 ,         -0.5046691 ,  0.8188934 , -1.7932341 , -1.6215042 , -0.25793946,         -1.7092791 ,  1.0676208 , -4.5232353 ,  0.33278894,  0.5124969 ,          1.7135727 , -1.3574824 , -1.3083115 ,  0.88133824, -0.64768046,         -0.88526833,  0.21835783,  2.0713177 , -1.7560756 , -0.26768923,         -0.33845007, -4.858899  ,  0.9912348 ,  2.9862566 , -1.7103465 ,          0.31287995,  0.35801244]], dtype=float32)                      , None,None,None,None,None,None,None,None,None,None,None,None,None,None, None,None,None,None,None,None,None,None,None, array([[-56.30193   ,  17.36114   ,  -6.0745764 ,  -3.873097  ,           9.139411  , -10.442855  , -44.16188   ,   6.21894   ,          -5.0956974 ,  16.343     ,  13.154816  , -54.177593  ,         -16.234753  , -13.10456   ,  20.851643  ,  -0.5711446 ,           8.6676235 ,  42.694187  , -60.480705  ,  -2.1755176 ,         -23.632397  ,   2.1647303 ,  10.084452  ,  -6.5249057 ,          -0.48389256,   7.6624055 , -39.57956   ,  13.314603  ,           2.4871967 , -27.36525   , -31.702188  ,   1.2462995 ,           5.5230074 ,   8.007579  , -36.106785  , -80.51916   ,           4.28543   ,   6.2530174 , -28.620743  ,  -0.9661638 ,           9.907366  , -29.055563  ,  -7.1829824 ,  15.397922  ,          13.824927  ,   5.0036807 ,   9.37285   ,  24.449795  ,         -23.736029  ,   9.123287  , -12.620172  ,  -8.971282  ,         -31.497683  ,   5.1375656 ,   1.2036952 ,  19.317616  ,           7.8108745 ,  11.406831  , -12.335432  ,  18.322262  ,           7.5392485 ,  24.52109   , -12.100611  ,   0.5836134 ,         -15.033201  , -13.053714  ,   7.200392  ,  -0.2585981 ,          26.69997   ,  -5.8316684 , -42.34286   ,  -1.5638163 ]],       dtype=float32)                                             ,None, None,None,None,None,None,None,None,None,None,None,None,None,None,None, None,None,None,None,None,None,None,None,None, array([[-182.48936   ,  -39.78044   ,  -12.078947  ,   -7.6279216 ,          -53.82056   ,  -54.548756  , -152.60461   ,   30.027695  ,          -29.326448  ,   -8.2253475 ,   24.450386  , -145.30502   ,            0.59231514, -138.38197   ,   32.327847  ,   -2.592001  ,           23.915844  ,   -6.1286016 , -173.50452   ,   34.31151   ,         -143.76248   ,  -40.209545  ,    4.4561048 ,  -18.185637  ,          -10.096493  ,   12.180531  , -126.2729    ,   14.177828  ,          -40.323803  ,  -72.11762   , -165.6884    ,   29.226707  ,           24.589428  ,  -70.038     , -134.15552   , -264.0082    ,           19.08245   ,   21.98869   , -140.4859    ,  -45.50201   ,            6.27989   , -163.3106    ,  -57.080105  ,  -14.696208  ,           42.672962  ,  -47.95767   ,  -34.53242   ,   34.320248  ,         -123.79275   ,   14.929339  , -129.20088   ,   -2.106121  ,         -125.205475  ,   31.088276  ,  -26.552084  ,   42.134457  ,            1.3028731 ,   15.816185  ,  -31.833136  ,   34.30462   ,          -81.37466   ,   52.086243  ,  -33.448322  ,   26.815952  ,         -100.14091   ,  -41.749012  ,   12.681609  ,  -12.8622875 ,          -34.370422  ,  -41.64224   , -152.30455   ,   17.167253  ]],       dtype=float32)                                                 , None,None,None, array([[-1.99660690e+02, -4.16696320e+01, -1.19738293e+01,         -8.84811211e+00, -5.28539314e+01, -5.77755585e+01,         -1.68630371e+02,  3.20111923e+01, -2.97592621e+01,         -7.78421450e+00,  3.08820896e+01, -1.62390427e+02,         -1.29540011e-01, -1.48805557e+02,  3.73885269e+01,         -2.93271351e+00,  2.51211357e+01, -1.01893282e+00,         -1.91953568e+02,  3.50288010e+01, -1.51375290e+02,         -4.68706741e+01,  7.13337564e+00, -1.86392937e+01,         -1.01959276e+01,  1.42378197e+01, -1.41195786e+02,          1.53680668e+01, -4.22427177e+01, -7.88685913e+01,         -1.83361206e+02,  2.89839020e+01,  2.79080315e+01,         -7.77548447e+01, -1.45855911e+02, -2.86949585e+02,          1.86865616e+01,  2.60165329e+01, -1.51996765e+02,         -5.02541504e+01,  5.35036850e+00, -1.77172897e+02,         -6.18504181e+01, -1.53066216e+01,  4.52460785e+01,         -5.39215698e+01, -3.33390656e+01,  3.91578789e+01,         -1.31172974e+02,  1.57089920e+01, -1.31417709e+02,         -3.91081238e+00, -1.35079636e+02,  3.32854919e+01,         -2.78856106e+01,  4.64795532e+01,  1.76780844e+00,          1.83187523e+01, -3.75841713e+01,  3.94199524e+01,         -8.68468399e+01,  5.65895271e+01, -3.74010735e+01,          3.00237617e+01, -1.10536064e+02, -4.52962875e+01,          1.51593494e+01, -1.38564205e+01, -3.99837914e+01,         -4.13366585e+01, -1.66816696e+02,  1.61582088e+01]], dtype=float32), None,None,None,None,None,None,None,None,None,None,None,None, array([[-5.26888306e+02, -1.60979080e+02, -5.43410149e+01,         -6.11063528e+00, -1.87185852e+02, -1.61886673e+02,         -4.27507507e+02,  9.09628067e+01, -7.64878540e+01,         -6.57337799e+01, -1.75330982e+01, -4.40178986e+02,         -1.47830877e+01, -4.16434998e+02,  1.25463692e+02,         -2.56186676e+01,  6.05167580e+01, -6.67145309e+01,         -5.25171082e+02,  1.00329536e+02, -4.08372803e+02,         -1.65983963e+02,  4.20048904e+01, -3.79710197e+01,         -3.49623566e+01,  5.53332024e+01, -3.93021667e+02,          2.63610001e+01, -1.69195450e+02, -1.68564163e+02,         -4.76255585e+02,  7.77263565e+01,  1.10559532e+02,         -2.39894485e+02, -3.95831268e+02, -7.32378723e+02,          4.64682617e+01,  7.59149551e+01, -4.13054749e+02,         -2.00882050e+02,  1.47307224e+01, -4.58734833e+02,         -1.91288589e+02, -7.81577454e+01,  9.38940277e+01,         -1.73381485e+02, -1.11677887e+02,  1.08151230e+02,         -3.87790924e+02,  1.47613287e+01, -3.76646637e+02,         -7.94105759e+01, -3.60451965e+02, -2.80447215e-01,         -1.07894707e+02,  8.70245514e+01,  1.32540667e+00,          6.17802391e+01, -9.61853867e+01,  8.20982056e+01,         -2.29028397e+02,  5.44844551e+01, -1.06841774e+02,          9.85006485e+01, -3.27053711e+02, -1.19096214e+02,         -4.79235954e+01, -3.70895081e+01, -1.66244812e+02,         -9.90800476e+01, -4.32273163e+02,  6.11106682e+01]], dtype=float32), None,None,None,None,None, array([[ -911.8728   ,  -349.86502  ,   -46.995483 ,    39.661106 ,          -438.3181   ,  -276.30185  ,  -670.39825  ,   -53.629143 ,          -188.72324  ,  -188.42215  ,  -181.69171  ,  -709.8592   ,           -16.105822 ,  -742.6532   ,    64.25851  ,   -42.773968 ,            74.67486  ,  -271.60858  ,  -889.84766  ,   184.74608  ,          -744.08594  ,  -319.6821   ,    86.08529  ,    -3.7242672,          -132.20494  ,   131.34933  ,  -663.2041   ,   -31.633305 ,          -440.10468  ,  -249.86397  ,  -795.254    ,   150.18451  ,           132.57552  ,  -495.44714  ,  -679.83954  , -1181.4824   ,            79.19075  ,    84.60285  ,  -700.8553   ,  -440.16833  ,            44.78949  ,  -774.6014   ,  -477.0323   ,  -198.94673  ,           127.28353  ,  -335.5118   ,  -260.0328   ,   190.86394  ,          -710.52734  ,   -31.784306 ,  -732.7187   ,  -195.11816  ,          -686.77545  ,   -89.29975  ,  -233.28418  ,   136.8848   ,           -34.42561  ,   103.267494 ,  -151.52081  ,   162.75233  ,          -420.31107  ,   -47.997158 ,  -177.73856  ,   222.11162  ,          -617.9754   ,  -200.77557  ,  -165.28249  ,   -65.21694  ,          -323.6849   ,  -203.87173  ,  -723.2743   ,    -7.8606606]],       dtype=float32)                                                 , None,None,None,None, array([[-1382.4331  ,  -595.1443  ,     6.837415,   -29.931934,          -784.23267 ,  -307.33545 ,  -940.9816  ,  -207.18645 ,          -246.613   ,  -395.2302  ,  -431.135   , -1070.1399  ,            45.325283, -1154.5281  ,   -95.27609 ,  -131.382   ,           165.81264 ,  -586.5427  , -1281.8705  ,   164.77333 ,         -1129.3789  ,  -516.8867  ,   191.833   ,    21.395155,           -96.806915,    86.09444 ,  -998.86    ,   -98.10119 ,          -748.28644 ,  -243.22002 , -1215.3431  ,   108.23366 ,           225.81569 ,  -830.51587 , -1039.1643  , -1586.869   ,           121.001686,    48.006855, -1123.4102  ,  -760.2049  ,            97.550705, -1097.1191  ,  -896.9885  ,  -399.1666  ,            89.875305,  -588.6241  ,  -489.90524 ,   340.67032 ,         -1118.1818  ,    19.480766, -1174.8204  ,  -360.3893  ,         -1048.1433  ,  -286.44788 ,  -405.58038 ,    82.58189 ,          -180.92213 ,   185.69234 ,  -395.91434 ,   343.55804 ,          -683.1727  ,  -298.12286 ,  -381.54187 ,   100.92265 ,          -964.98584 ,  -309.51868 ,  -401.8083  ,    11.127284,          -572.14124 ,  -508.2424  , -1067.663   ,  -154.57776 ]],       dtype=float32)                                             ,None, None,None,None,None,None,None,None,None,None, array([[-1479.4567   ,  -757.116    ,  -123.04779  ,   -87.60234  ,          -995.00964  ,  -266.15628  ,  -945.3286   ,  -305.48712  ,          -249.97202  ,  -554.95294  ,  -679.6704   , -1137.863    ,           -60.08238  , -1259.2755   ,  -286.20218  ,   -55.3185   ,           259.2526   ,  -797.80005  , -1359.7936   ,   101.00157  ,         -1224.6045   ,  -587.79     ,   242.00931  ,   -35.942284 ,          -153.22823  ,    -4.977436 , -1074.0588   ,   -10.2744465,          -946.5292   ,  -350.02264  , -1256.0878   ,   239.44023  ,           172.9031   ,  -985.9538   , -1152.0339   , -1478.7689   ,           245.26668  ,   146.23482  , -1243.7366   ,  -943.82623  ,           175.1298   , -1122.9984   , -1064.3474   ,  -560.019    ,          -119.68239  ,  -713.0501   ,  -598.2552   ,   155.67229  ,         -1235.7096   ,  -177.85121  , -1344.814    ,  -549.1276   ,         -1125.486    ,  -453.05273  ,  -599.5455   ,    77.34412  ,          -190.27599  ,   -69.92308  ,  -582.1822   ,   126.80082  ,          -876.53076  ,  -478.2415   ,  -571.1766   ,   -88.41779  ,         -1072.3602   ,  -229.31499  ,  -669.99     ,    21.941887 ,          -668.77014  ,  -689.76526  , -1145.912    ,  -261.2059   ]],       dtype=float32)                                                 , None,None,None,None,None, array([[-1553.538   ,  -788.2757  ,  -130.254   ,   -90.710205,         -1029.2344  ,  -283.0363  , -1005.05334 ,  -316.39877 ,          -261.34692 ,  -577.34564 ,  -694.0099  , -1199.5474  ,           -62.303646, -1318.4364  ,  -292.4253  ,   -58.422573,           273.61603 ,  -822.25684 , -1428.7902  ,   104.158455,         -1271.3776  ,  -621.3297  ,   256.04425 ,   -36.675377,          -157.28217 ,    -5.463936, -1137.9873  ,    -8.190939,          -982.4784  ,  -371.28903 , -1319.429   ,   247.94911 ,           183.54855 , -1030.7786  , -1209.214   , -1551.0385  ,           252.46628 ,   152.04936 , -1305.0347  ,  -978.04175 ,           182.1857  , -1179.3273  , -1107.6538  ,  -587.1401  ,          -125.503815,  -745.53674 ,  -618.94073 ,   165.74974 ,         -1289.9865  ,  -183.28581 , -1391.7004  ,  -573.5227  ,         -1179.0582  ,  -471.0512  ,  -626.4716  ,    84.219986,          -196.2777  ,   -72.17962 ,  -612.26166 ,   137.48103 ,          -915.67456 ,  -485.14386 ,  -601.3687  ,   -93.23834 ,         -1122.9938  ,  -237.74455 ,  -694.37225 ,    19.610558,          -705.6665  ,  -719.13495 , -1201.6918  ,  -273.53113 ]],       dtype=float32)                                             ,None, array([[-1555.0123   ,  -785.1106   ,  -131.09744  ,   -90.17353  ,         -1020.47845  ,  -285.45227  , -1014.48285  ,  -314.28986  ,          -261.0196   ,  -573.5559   ,  -681.7025   , -1204.376    ,           -61.836163 , -1316.6362   ,  -287.91574  ,   -58.692852 ,           275.34277  ,  -812.2554   , -1430.9508   ,   103.135864 ,         -1262.1398   ,  -625.12024  ,   257.98605  ,   -35.588463 ,          -155.16092  ,    -5.2143364, -1146.5084   ,    -6.392615 ,          -976.32367  ,  -374.21155  , -1320.7499   ,   246.09229  ,           184.61855  , -1029.8003   , -1209.7742   , -1551.9272   ,           249.7006   ,   151.69344  , -1304.9763   ,  -970.04114  ,           181.19572  , -1180.7203   , -1102.4286   ,  -587.35834  ,          -124.62283  ,  -744.97626  ,  -612.8774   ,   167.46785  ,         -1285.7533   ,  -181.34462  , -1379.2522   ,  -572.46533  ,         -1178.3743   ,  -467.89062  ,  -623.8711   ,    86.68016  ,          -193.88927  ,   -71.49833  ,  -612.9286   ,   140.48509  ,          -913.1483   ,  -474.18246  ,  -603.21124  ,   -93.693436 ,         -1121.7594   ,  -236.00235  ,  -688.97205  ,    17.776817 ,          -708.36896  ,  -716.5598   , -1202.3949   ,  -272.92792  ]],       dtype=float32)                                                 ]","[70,34,11,38, 0,26,35, 6,35,48,30,13,41,11,30,52,35,64,45, 1,21,33,68,30,  6,64,60,41,43,17,13,41,35, 1,20,50,46, 9,35,54,20,13,50,35,28, 4,50,39, 18,10,48,51,10,66,53,52,17, 7,64,71,42, 7, 7,28,38,30,42,62,69,63,61,58, 66,20,49,13,50,57,47,60,44,69,65, 7,31,22,45,33,71]","[-792.0712023587854, -859.6386908340825, -920.9419587102777, -995.721201899312, -1025.0279444621983, -1001.4825039935048, -1077.0890169336822, -1190.3252056409488, -1126.570948189772, -1020.7771999372335, -969.8120622596166, -1025.6404702255736, -1079.7422421596048, -1077.9046491001272, -1020.5593036973861, -1053.2844330294101, -1120.5964644388948, -1124.2951700784986, -1067.5377324292324, -1027.20747075797, -987.2256528511333, -913.4181881764063, -993.4910902722658, -1047.7312133842315, -1051.1225174831022, -1124.9970562533251, -1051.732627810297, -1094.3232886548653, -1109.888645008101, -1161.9913586735697, -1202.1784133416165, -1204.0946629443076, -1262.0779850287802, -1277.7674050598082, -1325.3253210141838, -1288.9912817569686, -1261.7014169335707, -1227.9396591327663, -1194.4473611837427, -1255.1858360319893, -1319.0840774400951, -1300.4116145972619, -1338.0405776060052, -1307.0131133642356, -1347.9109609594457, -1379.5658044431718, -1373.2181802079624, -1364.7944106662537, -1391.7925265227373, -1432.0518639417432, -1394.2279899086159, -1452.0644874180668, -1421.600709382112, -1455.6868485094055, -1370.4175811962323, -1315.5600233172572, -1298.3048049379456, -1334.4438311042725, -1260.4198146827493, -1323.9338175962564, -1260.4198146827493, -1361.8648123524665, -1340.2979351722981, -1370.2446429526349, -1442.1921801369679, -1451.0384863753786, -1451.174220440901, -1467.780332370065, -1444.8959338220375, -1526.1643550454733, -1521.2344766669146, -1549.9378346570418, -1591.4255931129023, -1574.8429215086744, -1495.5568806805231, -1508.7434242564352, -1540.3887478852535, -1540.5461103361515, -1576.8225401706638, -1527.231299998913, -1480.716637389354, -1404.2532912064455, -1474.9849322618077, -1538.8234158267007, -1623.1880202764826, -1671.0665692878215, -1607.4901567639006, -1592.588164862633, -1531.248533202374, -1460.3047419950167, -1425.042974349226, -1350.986925344841, -1376.6354320915734, -1353.8575324844885, -1417.234127649921, -1474.8116373439173, -1493.488657938404, -1428.186513790486, -1511.9101706009506, -1451.5889650817776]"
